brand,p_name,sku_id,weight,local,control,inch,connect,communicate,materal,IPXX,xuhang,display,funy,severce,is_bluetooth_talk,people,function
霹雳先锋,['霹雳先锋'],['11598626695'],['10.00'],['中国大陆'],[],[],[],[],[],[],[],[],[],[],[],[],[]
AMAZFIT,['AMAZFIT'],['57213351604'],['400.00'],[],[],[],[],[],['硅胶'],['生活防水'],['30'],['彩色触屏'],['10'],[],[],['男士'],[]
bejoy,['bejoy'],['54555090711'],['200.00'],[],['单点触控'],['0.8'],['支持WIFI'],['短信收发'],[],['不防水'],['7'],['无屏幕'],['跑步'],[],['支持蓝牙通话'],['通用'],['消息提醒']
魅英（MEIYING）,['魅英'],['49323585795'],['200.00'],[],['非触控屏'],['0.8'],[],[],[],['不防水'],['7'],['其他'],['跑步'],[],['不支持'],['通用'],['消息提醒']
爱多（IDALL）,['爱多'],['41423852422'],['210.00'],[],['单点触控'],['0.8'],[],[],[],['不防水'],['7'],['其他'],['跑步'],[],['不支持'],['通用'],['运动计步']
诚可（CHKEPZ）,['适用小米手环3充电器'],['51351655516'],['20.00'],[],['单点触控'],['1.0-1.2'],[],[],[],['30米防水'],['16-21'],['其他'],['器械训练'],[],['支持'],['男士'],['心率监测']
炫戴（XUANDAI）,['炫戴'],['39255766956'],['500.00'],['中国大陆'],['单点触控'],['0.8-1.0'],[],[],[],['不防水'],['7'],['彩屏'],['潜水'],[],[],['通用'],['NFC功能']
文明,['米布斯'],['48193748017'],['100.00'],[],['单点触控'],['1.0-1.2'],[],[],[],['50米以上防水'],['7-15'],['无屏幕'],['游泳'],[],['支持'],['老人'],['心率监测']
文明,['小米手环3腕带'],['43937961520'],['1.0'],[],['单点触控'],['0.8'],[],[],['皮革'],['不防水'],['7'],['无屏幕'],['跑步'],['30天无忧退'],['不支持'],['男士'],['消息提醒']
文明,['适用小米手环4充电器'],['54180452133'],['1.0'],[],['单点触控'],['0.8'],['支持WIFI'],['短信收发'],[],['不防水'],['7'],['其他'],['跑步'],[],['支持蓝牙通话'],['男士'],['消息提醒']
翰诺思（HEANTTV）,['翰诺思'],['15662494629'],['100.00'],['中国大陆'],[],[],[],[],['塑胶'],[],[],[],[],[],[],[],[]
炫戴（XUANDAI）,['炫戴'],['43847923767'],['150.00'],['中国大陆'],['多点触控'],['0.8'],[],[],['硅胶'],['生活防水'],['7'],['彩屏'],['跑步'],[],[],['通用'],['运动计步']
米布斯（mijobs）,['米布斯'],['50997837785'],['30.00'],[],['单点触控'],['0.8'],[],[],[],['不防水'],['7'],['无屏幕'],['器械训练'],[],[],['通用'],['消息提醒']
文明,['文明'],['32411868629'],['200.00'],[],['非触控屏'],['0.8'],[],[],[],['不防水'],['7'],['无屏幕'],['骑行'],[],['不支持'],['男士'],['消息提醒']
炫戴（XUANDAI）,['炫戴'],['44723626922'],['100.00'],[],['全屏触控'],['0.8'],[],[],[],['生活防水'],['7'],['彩屏'],['跑步'],[],[],['通用'],['运动计步']
文明,['米布斯'],['32411969274'],['20.00'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
诚可（CHKEPZ）,['智能运动男女蓝牙手表血压监测心率心脏跑步计步器健康多功能电子表情侣华为安卓苹果手环'],['55628724905'],['20.00'],[],['全屏触控'],['1.0-1.2'],['支持WIFI'],['邮件提示'],[],['不防水'],['10-12'],['其他'],['跑步'],[],['不支持蓝牙通话'],['女士'],['心率监测']
炫戴（XUANDAI）,['炫戴'],['36456012698'],['500.00'],[],['单点触控'],['0.8-1.0'],[],[],[],['不防水'],['7'],['其他'],['骑行'],[],[],['儿童'],['NFC功能']
宸韵,['小米手环4充电器'],['53485731426'],['1.0'],[],['单点触控'],['0.8'],['支持WIFI'],['来电提醒'],['TPU'],['生活防水'],['7-15'],['彩屏'],['跑步'],[],['支持蓝牙通话'],['通用'],['消息提醒']
康普奇（Compucci）,['康普奇'],['54294930825'],['150.00'],['中国大陆'],['单点触控'],['0.8-1.0'],['支持蓝牙'],['来电提醒'],['硅胶'],['30米防水'],['7-10'],['黑白屏'],['跑步'],['30天无忧退'],['不支持蓝牙通话'],['男士'],['消息提醒']
乐本（LOPBEN）,['小米手环3代'],['55607632490'],['200.00'],[],['单点触控'],['0.8'],['支持蓝牙'],['来电提醒'],['硅胶'],['生活防水'],['7'],['彩屏'],['跑步'],['一年质保'],['不支持蓝牙通话'],['男士'],['心率监测']
炫戴（XUANDAI）,['炫戴'],['52783007711'],['100.00'],[],['单点触控'],['0.8'],['支持WIFI'],['短信收发'],[],['不防水'],['7'],['无屏幕'],['跑步'],[],[],['通用'],['消息提醒']
小米（MI）,['小米'],['57241941400'],['100.00'],[],['单点触控'],['0.8-1.0'],['支持蓝牙'],['来电提醒'],['硅胶'],['30米防水'],['7'],['彩屏'],['潜水'],['一年质保'],['不支持蓝牙通话'],['男士'],['消息提醒']
康普奇（Compucci）,['康普奇'],['55637399151'],['100.00'],['中国大陆'],['单点触控'],['1.2'],['支持蓝牙'],['来电提醒'],['皮革'],['生活防水'],['14-16'],['彩屏'],['跑步'],['30天无忧退'],['不支持蓝牙通话'],['通用'],['消息提醒']
智美德科技（DFYOU）,['适用于小米手环3腕带'],['35531115667'],['100.00'],[],['全屏触控'],['0.8-1.0'],[],[],[],['50米防水'],['7'],['其他'],['骑行'],[],[],['通用'],['消息提醒']
炫戴（XUANDAI）,['炫戴'],['35826583346'],['500.00'],[],['单点触控'],['0.8'],[],[],[],['不防水'],['7'],['其他'],['跑步'],[],[],['通用'],['久坐提醒']
360,['小米手环3腕带替换带不锈钢三代运动防水金属表带米兰尼斯手环带3'],['43551231609'],['1.0'],[],['单点触控'],['0.8'],[],[],['皮革'],['不防水'],['7'],['无屏幕'],['跑步'],['30天无忧退'],['不支持'],['男士'],['消息提醒']
灵妙感,['华为荣耀手环3表带荣耀手环4智能运动替换带的配件三代腕带非原装'],['54585300910'],['200.00'],[],[],[],[],[],[],[],[],[],[],[],[],['情侣'],[]
诚可（CHKEPZ）,['适用乐心手环1代腕带替换带mambo1'],['55565676770'],['20.00'],[],['单点触控'],['0.8-1.0'],['支持蓝牙'],['邮件提示'],[],['50米以上防水'],['7'],['其他'],['器械训练'],[],['不支持蓝牙通话'],['老人'],['心率监测']
米布斯（mijobs）,['米布斯'],['10120413120'],['60.00'],[],['单点触控'],['0.8'],[],[],['金属'],['生活防水'],['7'],['无屏幕'],['跑步'],[],['不支持'],['男士'],['消息提醒']
F.L,['F'],['34744789202'],['100.00'],[],[],[],[],[],['皮革'],['生活防水'],['4-7'],['其他'],['否'],[],[],['通用'],['消息提醒']
小粥粥,['手环nfc'],['42549968997'],['1.0'],[],[],[],[],[],[],[],[],[],[],[],[],['成人'],[]
AMAZFIT,['AMAZFIT'],['57005871580'],['100.00'],[],['单点触控'],['0.8'],['支持WIFI'],['短信收发'],[],['不防水'],['7'],['其他'],['跑步'],[],['支持蓝牙通话'],['男士'],['消息提醒']
文明,['小米手环4腕带复仇者联盟4nfc版手环3'],['54180636506'],['1.0'],[],['单点触控'],['0.8'],['支持WIFI'],['短信收发'],[],['不防水'],['7'],['其他'],['跑步'],[],['支持蓝牙通话'],['男士'],['消息提醒']
普利邦（pulibang）,['普利邦'],['57227869265'],['1.0'],[],['单点触控'],['0.8-1.0'],['支持蓝牙'],['来电提醒'],[],['生活防水'],['7'],['黑白屏'],['跑步'],[],['不支持蓝牙通话'],['女士'],['消息提醒']
VOSSTR,['VOSSTR'],['11125765685'],['200.00'],['中国大陆'],['非触控屏'],['0.8'],['支持蓝牙'],['邮件提示'],[],['生活防水'],['21'],['黑白屏'],['跑步'],[],['不支持'],['通用'],['运动计步']
华为（HUAWEI）,['华为'],['22620099290'],['18.00'],[],['非触控屏'],['0.8-1.0'],[],[],[],['50米防水'],['16-21'],['黑白屏'],['跑步'],[],['不支持'],['男士'],['消息提醒']
VOSSTR,['VOSSTR'],['10560034278'],['200.00'],[],['非触控屏'],['0.8'],['支持蓝牙'],['无'],['TPU'],['30米防水'],['7'],['无屏幕'],['跑步'],[],['不支持蓝牙通话'],['通用'],['消息提醒']
爱尼卡孚（Anycover）,['爱尼卡孚'],['36143633528'],['30.00'],[],[],[],[],[],['TPU'],['生活防水'],['3'],['其他'],[],[],[],['通用'],[]
华为（HUAWEI）,['华为'],['53150939759'],['100.00'],[],['非触控屏'],['0.8'],['支持蓝牙'],['无'],['皮革'],['生活防水'],['7'],['无屏幕'],['跑步'],[],[],['男士'],['消息提醒']
AMAZFIT,['AMAZFIT'],['57005891556'],['100.00'],[],['单点触控'],['0.8'],['支持WIFI'],['短信收发'],[],['不防水'],['7'],['其他'],['跑步'],[],['支持蓝牙通话'],['男士'],['消息提醒']
魅英（MEIYING）,['魅英'],['48095160041'],['200.00'],[],['非触控屏'],['0.8'],[],[],[],['不防水'],['7'],['无屏幕'],['跑步'],[],[],['通用'],['消息提醒']
飞花令（FHL）,['飞花令'],['28386204117'],['100.00'],['中国大陆'],[],[],[],[],['硅胶'],['生活防水'],['30'],['其他'],[],['30天无忧退'],[],['男士'],[]
诚可（CHKEPZ）,['适用小米手环2腕带小米手环3'],['55565690569'],['20.00'],[],['非触控屏'],['1.0-1.2'],['支持蓝牙'],['短信收发'],[],['50米以上防水'],['7'],['其他'],['骑行'],[],['不支持蓝牙通话'],['通用'],['运动计步']
魅英（MEIYING）,['魅英'],['47828018757'],['200.00'],[],['非触控屏'],['0.8'],[],[],[],['不防水'],['7'],['无屏幕'],['跑步'],[],[],['通用'],['消息提醒']
华为（HUAWEI）,['华为AW70'],['100007651996'],['60.00'],['中国大陆'],['单点触控'],['0.8'],['支持蓝牙'],['来电提醒'],[],['50米以上防水'],['12-14'],['黑白屏'],['跑步'],[],['不支持蓝牙通话'],['男士'],['消息提醒']
AMAZFIT,['AMAZFIT'],['57235538735'],['400.00'],[],[],[],[],[],['硅胶'],['50米及以上防水'],['8-15'],['彩色触屏'],['10'],[],[],['男士'],[]
小米（MI）,['小米'],['18904773697'],['48.00'],['中国大陆'],[],[],[],[],['硅胶'],['生活防水'],['3'],['彩色触屏'],[],[],[],['儿童'],[]
爱多（IDALL）,['爱多'],['35166185855'],['180.00'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
佳明（GARMIN）,['佳明'],['56600786505'],['350.00'],[],[],[],[],[],['硅胶'],['50米防水'],['4-7'],['彩色触屏'],['15种以上'],['一年质保'],[],['男士'],[]
魅英（MEIYING）,['魅英'],['56620848461'],['300.00'],[],['单点触控'],['0.8'],['支持蓝牙'],['无'],[],['不防水'],['7'],['其他'],['无'],[],['不支持蓝牙通话'],['通用'],['久坐提醒']
诗拜,['适用于华为荣耀手环3表带替换带智能手环表带防水替换硅胶华为荣耀3手环表带不锈钢三代腕带'],['49255459498'],['100.00'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
诚可（CHKEPZ）,['乐心手环腕带mambo1'],['51351699041'],['20.00'],[],['全屏触控'],['0.8'],[],[],['其他'],['50米以上防水'],['7'],['其他'],['登山'],[],['不支持'],['通用'],['心率监测']
华为（HUAWEI）,['华为'],['54158929709'],['100.00'],['中国大陆'],['多点触控'],['0.8-1.0'],['支持蓝牙'],['来电提醒'],['TPU'],['生活防水'],['7'],['彩屏'],['跑步'],['一年质保'],['不支持蓝牙通话'],['男士'],['消息提醒']
炫戴（XUANDAI）,['炫戴'],['36423756836'],['500.00'],['中国大陆'],['单点触控'],['0.8'],[],[],['硅胶'],['不防水'],['7'],['其他'],['器械训练'],[],[],['通用'],['运动计步']
爱多（IDALL）,['爱多'],['36771606127'],['110.00'],[],['单点触控'],['0.8'],[],[],['其他'],['30米防水'],['7'],['其他'],['跑步'],[],['不支持'],['通用'],['消息提醒']
魅英（MEIYING）,['魅英'],['47871890893'],['200.00'],[],['非触控屏'],['0.8'],[],[],[],['不防水'],['7'],['无屏幕'],['跑步'],[],['不支持'],['通用'],['消息提醒']
爱多（IDALL）,['爱多'],['33575288266'],['110.00'],[],['非触控屏'],['1.0-1.2'],['支持蓝牙'],['无'],[],['生活防水'],['7'],['其他'],['跑步'],['一年质保'],['不支持蓝牙通话'],['通用'],['消息提醒']
F.L,['F'],['1541025601'],['500.00'],[],[],[],[],[],['塑胶'],[],[],[],[],[],[],[],[]
炫戴（XUANDAI）,['炫戴'],['34196109273'],['0.6'],[],['单点触控'],['0.8'],[],[],[],['生活防水'],[],['其他'],['游泳'],[],[],['通用'],['睡眠监测']
VOSSTR,['VOSSTR智能手环运动计步器手环男女穿戴式手表'],['12581454085'],['400.00'],['中国大陆'],[],[],[],[],[],[],[],[],[],[],[],[],[]
华为（HUAWEI）,['华为B3'],['28592209107'],['0.8'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
华为（HUAWEI）,['华为B3'],['28591932459'],['0.8'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
诚可（CHKEPZ）,[],['51069303636'],['20.00'],[],['单点触控'],['1.2'],[],[],[],['不防水'],['7'],['其他'],['器械训练'],[],['不支持'],['通用'],['心率监测']
炫戴（XUANDAI）,['炫戴'],['52677843029'],['100.00'],[],['单点触控'],['0.8'],['支持蓝牙'],['短信收发'],[],['不防水'],['7'],['其他'],['跑步'],[],[],['通用'],['消息提醒']
小米（MI）,['小米'],['56478446064'],['210.00'],[],['非触控屏'],['1.0-1.2'],['支持蓝牙'],['短信收发'],['硅胶'],['生活防水'],['14-16'],['其他'],['登山'],[],['支持蓝牙通话'],['通用'],['GPS定位']
联语（LIANYU）,['适用华为荣耀手环4'],['53925232832'],['200.00'],[],[],[],[],[],[],[],[],[],[],[],[],['儿童'],[]
魅英（MEIYING）,['魅英'],['47751940375'],['200.00'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
广仁德,['广仁德'],['28949277357'],['100.00'],['中国大陆'],[],[],[],[],[],[],[],[],[],[],[],[],[]
Leoisilence,['Leoisilence'],['28512486627'],['100.00'],[],['非触控屏'],['0.8'],[],[],[],['50米以上防水'],['21'],['无屏幕'],['跑步'],[],['不支持'],['儿童'],['消息提醒']
魅英（MEIYING）,['魅英'],['52812151400'],['200.00'],[],['非触控屏'],['0.8'],['支持WIFI'],['来电提醒'],[],['生活防水'],['7'],['其他'],['跑步'],[],['不支持'],['通用'],['消息提醒']
魔锥（MODRILL）,['魔锥'],['37284080887'],['20.00'],[],['多点触控'],['0.8'],['支持蓝牙'],['来电提醒'],[],['30米防水'],[],['黑白屏'],['跑步'],[],[],['男士'],['消息提醒']
翰诺思（HEANTTV）,['翰诺思'],['10882745074'],['10.00'],['中国大陆'],[],[],[],[],[],[],[],[],[],[],[],[],[]
格子兮（Vup）,['华为B5智能手环耳帽耳机套无线蓝牙耳机耳塞硅胶套'],['49732133907'],['100.00'],[],[],[],[],[],['皮革'],['不防水'],['3'],['无触屏'],['否'],[],[],['通用'],[]
翰诺思（HEANTTV）,['翰诺思'],['25914935241'],['100.00'],['中国大陆'],['单点触控'],['0.8'],[],[],['硅胶'],['生活防水'],[],['其他'],['跑步'],[],[],['男士'],['消息提醒']
诚可（CHKEPZ）,['小米手环2腕带'],['51351672055'],['20.00'],[],['单点触控'],['1.0-1.2'],[],[],[],['30米防水'],['21'],['其他'],['骑行'],[],['支持'],['男士'],['心率监测']
Uososo,['Uososo小米手环3'],['57082223857'],['500.00'],['中国大陆'],['非触控屏'],['0.8'],['支持蓝牙'],['无'],['硅胶'],['不防水'],['7'],['无屏幕'],['无'],[],['不支持蓝牙通话'],['通用'],['久坐提醒']
诚可（CHKEPZ）,['小米手环2腕带替换带米1代手环带三智能运动硅胶二代表带3'],['45465726516'],['20.00'],[],['全屏触控'],['1.2'],[],[],['硅胶'],['30米防水'],['7'],['其他'],['骑行'],[],['支持'],['女士'],['心率监测']
表魅,['小米手环2充电器充电线腕带'],['17801593085'],['20.00'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
bejoy,['适用荣耀手环4'],['54492546005'],['200.00'],[],['单点触控'],['0.8'],['支持蓝牙'],['短信收发'],[],['生活防水'],['7'],['无屏幕'],['跑步'],[],['支持蓝牙通话'],['通用'],['消息提醒']
诚可（CHKEPZ）,['适用小米手环3腕带'],['55503535260'],['20.00'],[],['单点触控'],['0.8'],['支持蓝牙'],['来电提醒'],[],['30米防水'],['7-10'],['其他'],['登山'],[],['支持蓝牙通话'],['女士'],['久坐提醒']
炫戴（XUANDAI）,['炫戴'],['52689155981'],['100.00'],[],['单点触控'],['0.8'],['支持WIFI'],['短信收发'],[],['不防水'],['7'],['无屏幕'],['跑步'],[],[],['通用'],['消息提醒']
鑫喆,['鑫喆'],['43663925158'],['200.00'],[],['非触控屏'],['0.8'],[],[],['其他'],['生活防水'],['21'],['无屏幕'],['跑步'],['一年质保'],['不支持'],['通用'],['睡眠监测']
Leoisilence,['Leoisilence'],['53362743156'],['100.00'],[],['非触控屏'],['0.8'],['支持WIFI'],['来电提醒'],['其他'],['50米以上防水'],[],['无屏幕'],['跑步'],[],['不支持蓝牙通话'],['儿童'],['消息提醒']
炫戴（XUANDAI）,['炫戴'],['54769491711'],['100.00'],[],[],[],[],[],['其他'],['不防水'],['3'],['无触屏'],['无'],[],[],['通用'],[]
霹雳先锋,['霹雳先锋'],['36775891950'],['100.00'],[],['全屏触控'],['1.2'],[],[],['硅胶'],['50米以上防水'],[],['黑白屏'],['跑步'],[],[],['通用'],['消息提醒']
小米（MI）,['小米'],['30721940399'],['10.00'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
DMDG,['DMDG'],['40093076697'],['100.00'],['中国大陆'],[],[],[],[],[],[],[],[],[],[],[],[],[]
360,['360'],['17925672611'],['190.00'],[],[],[],[],[],['硅胶'],['生活防水'],['3'],['彩色触屏'],['否'],[],[],[],['GPS定位']
特兰恩（Tralean）,['特兰恩'],['42302796907'],['100.00'],[],['单点触控'],['0.8-1.0'],[],[],['硅胶'],['生活防水'],['7-15'],['黑白屏'],['跑步'],[],['不支持'],['男士'],['消息提醒']
三达（SANDA）,['佳明官网garmin跑步手表松路智能同款三达女士彩屏智能手环测量心率血压计步健身运动IP67防水手表'],['56319448134'],['1.0'],[],[],[],['USB'],[],[],[],[],[],[],[],[],['成人'],[]
普利邦（PULEEBUMG）,['普利邦'],['53696306071'],['50.00'],[],['单点触控'],['1.0-1.2'],['支持蓝牙'],['来电提醒'],['硅胶'],['30米防水'],['7'],['彩屏'],['跑步'],['两年质保'],['不支持蓝牙通话'],['男士'],['消息提醒']
DMDG,['DMDG'],['40279510446'],['100.00'],['中国大陆'],['单点触控'],['0.8-1.0'],[],[],[],['不防水'],[],['黑白屏'],['跑步'],[],[],['男士'],['消息提醒']
普利邦（PULEEBUMG）,['普利邦'],['54557665391'],['50.00'],[],['单点触控'],['1.0-1.2'],['支持蓝牙'],['来电提醒'],['硅胶'],['生活防水'],['7'],['彩屏'],['跑步'],['两年质保'],['支持蓝牙通话'],['男士'],['消息提醒']
华为（HUAWEI）,['华为'],['39560979828'],['360.00'],[],[],[],[],[],['皮革'],['生活防水'],['4-7'],['黑白触屏'],['5种以下'],[],[],['男士'],['心率监测']
华为（HUAWEI）,['华为'],['38491761974'],['150.00'],['中国大陆'],[],[],[],[],[],[],[],[],[],[],[],[],[]
康普奇（Compucci）,['康普奇'],['53966248180'],['120.00'],['中国大陆'],['单点触控'],['0.8-1.0'],['支持蓝牙'],['来电提醒'],['硅胶'],['生活防水'],['7'],['彩屏'],['跑步'],['两年质保'],['不支持蓝牙通话'],['通用'],['消息提醒']
SZ LLQLTD,['三星华为华米小米米家石英通用20mm尼龙表带amazfit青春版手表手环Tic'],['54621186523'],['30.00'],[],[],[],[],[],['织布'],['30米防水'],['3'],['无触屏'],['无'],[],[],['男士'],[]
荣耀（HONOR）,['荣耀'],['44712840677'],['70.00'],['中国大陆'],[],[],[],[],['硅胶'],['50米及以上防水'],['4-7'],['彩色触屏'],[],['一年质保'],[],['通用'],[]
华为（HUAWEI）,['华为'],['43766895846'],['17.00'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
炫戴（XUANDAI）,['炫戴'],['52701897728'],['100.00'],[],['单点触控'],['0.8'],['支持WIFI'],['短信收发'],[],['不防水'],['7'],['无屏幕'],['跑步'],[],[],['通用'],['消息提醒']
