price,name,store,link
449.00,华为（HUAWEI） 智能运动,诺信达数码专营店,//item.jd.com/53267013917.html
98.80,C5彩屏智能,华壮礼品专营店,//item.jd.com/23944014901.html
37.80,彩屏米3电子手表男女学生防水运动闹钟心率智能M3韩版,集航户外专营店,//item.jd.com/54265752918.html
138.00,智能,知吾数码专营店,//item.jd.com/32408026101.html
139.00,纽曼（Newmine） 运动智能,雄创数码专营店,//item.jd.com/53188988202.html
139.00,华为荣耀,荣耀进多专卖店,//item.jd.com/55017604786.html
200.00,无声闹钟震动,宜男花户外专营店,//item.jd.com/45975990927.html
399.00,华为（HUAWEI） 运动,华微数码专营店,//item.jd.com/48222799879.html
499.00,恬米（ustianme） 恬米智能,恬米智能设备旗舰店,//item.jd.com/40987299917.html
399.00,amazfit 【自营同款】华米米动健康,创趣智能数码专营店,//item.jd.com/54266906872.html
399.00,纽曼 智能,易丰数码专营店,//item.jd.com/29195161723.html
429.00,华为商城同款儿童电话手表中学生天才智能防水多功能智能定位男孩女孩男童女童安卓触屏通话,敏琛户外专营店,//item.jd.com/52774417120.html
399.00,360 7X 双4G儿童电话手表视频通话学生男女小孩wifi智能问答语音拍照GPS定位支付,昕旻数码专营店,//item.jd.com/41529604334.html
399.00,【免提外放】彩屏测血压心率智能,贵彬旗舰店,//item.jd.com/54231807803.html
399.00,小米有品AMAZFIT Amazfit华米智能手表男女运动,圆迈智能旗舰店,//item.jd.com/1668263289.html
399.00,SENKAMA 智能运动,瑞可视京东专营店,//item.jd.com/38958778143.html
428.00,爱康瑞（AIKANRE） T1智能电话手表男成人中学生 可插卡打电话蓝牙通话 GPS多功能运动,爱康瑞官方旗舰店,//item.jd.com/57477583984.html
129.00,男女运动计智能,转角数码专营店,//item.jd.com/33214891040.html
388.00,小米（MI） Amazfit 米动,邑喧影音娱乐专营店,//item.jd.com/55487563076.html
199.00,360儿童 电话手表SE5 智能语音通话GPS定位防水防走失手机男女孩小学生运动,漫博游数码专营店,//item.jd.com/51554953042.html
398.00,智美德科技（DFYOU） 智能,三克斯数码专营店,//item.jd.com/45861350667.html
398.00,大彩屏防水智能,拓珀达数码专营店,//item.jd.com/52797652559.html
199.00,咕咚 codoon 咕咚定制智能运动,codoon官方旗舰店,//item.jd.com/36963643406.html
398.00,橙朗 多功能智能运动,物联达数码专营店,//item.jd.com/56512686874.html
458.00,HUAWEI 华为儿童电话手表3pro学生GPS定位防水智能手表4G全网通视频通话男女孩礼物,旺仕达数码专营店,//item.jd.com/51509470019.html
399.00,华为原装,潮流配件专营店,//item.jd.com/51676875379.html
199.00,贝斯特 智能,零零七数码专营店,//item.jd.com/46272328510.html
199.00,华为荣耀,菲奥娜数码专营店,//item.jd.com/31545448213.html
199.00,华为（HUAWEI） 荣耀,华微数码专营店,//item.jd.com/52958243108.html
198.00,叉旗 智能,叉旗数码专营店,//item.jd.com/17017105540.html
99.00,真时（pacewear） S8腾讯智能,真时数码旗舰店,//item.jd.com/52693365140.html
198.00,fitup 彩屏监测血压/心率智能,fitup官方旗舰店,//item.jd.com/37437239663.html
178.00,博之轮（BOZLUN） 博之轮血压血氧心率,高睿思钟表专营店,//item.jd.com/33801684559.html
99.00,乐心（HIIN）智能运动,HIIN乐心旗舰店,//item.jd.com/25982589839.html
198.00,小米 MI,闪搜数码旗舰店,//item.jd.com/49902096139.html
198.00,【现货速发】全面触屏商务健身睡眠心率血压监测防水,爱果数码专营店,//item.jd.com/31014295158.html
198.00,咪咪兔（MIMITOOU） 儿童电话手表防水电信版中小学生男女孩智能定位电话手机,益润欧数码专营店,//item.jd.com/44525266836.html
139.00,【金属大彩屏】智能,诚翔通智能设备专营店,//item.jd.com/30899902032.html
195.00,【金属高清彩屏】智能,诚翔通数码专营店,//item.jd.com/22390273789.html
392.00,彩色大屏运动,晟亨运动专营店,//item.jd.com/46345648563.html
399.00,华为,宾视数码专营店,//item.jd.com/45108545338.html
39.00,务鑫 智能,恒深手机配件专营店,//item.jd.com/28367872668.html
359.00,华米AMAZFIT米动手表青春版 智能运动手表男女腕带防水计步测心率,明猩智能旗舰店,//item.jd.com/14542430691.html
388.80,lcsoa 运动,lcsoa旗舰店,//item.jd.com/32718150555.html
388.00,小米（MI） 华米AMAZFIT米动,骐子达数码配件专营店,//item.jd.com/54603840101.html
388.00,KSUN 步讯智能,步讯京东自营旗舰店,//item.jd.com/100006538436.html
198.00,博之轮（BOZLUN） 智能,高睿思钟表专营店,//item.jd.com/19948775801.html
3800.00,瑞德罗曼 智能,瑞德罗曼数码旗舰店,//item.jd.com/40971575547.html
388.00,智能,呜啦数码专营店,//item.jd.com/56264886288.html
1380.00,伯曼森 智能,伯曼森官方旗舰店,//item.jd.com/56788935389.html
46.50,m3彩屏智能,航尔运动专营店,//item.jd.com/52624030574.html
195.00,彬格 金属智能,诚翔通数码专营店,//item.jd.com/36934913151.html
98.00,炫戴（XUANDAI） 新款适用小米3镂空复古表带小米,腾飞哥特数码专营店,//item.jd.com/38692436130.html
369.00,lengiang 智能,lengiang旗舰店,//item.jd.com/51372289706.html
399.00,VOSSTR 智能,利和成智能手表专营店,//item.jd.com/29977915235.html
399.00,华为（HUAWEI） 运动,羿钰数码专营店,//item.jd.com/52601964387.html
379.00,华为（HUAWEI） 华为,金米数码专营店,//item.jd.com/43547930443.html
399.00,华为商城同款刷公交地铁智能,敏琛户外专营店,//item.jd.com/52778091023.html
369.00,华为（HUAWEI）华为,中国移动手机官方旗舰店,//item.jd.com/48396530681.html
179.00,荣耀 ,钰威数码专营店,//item.jd.com/54334190810.html
368.00,博之轮（BOZLUN） 智能,高睿思钟表专营店,//item.jd.com/32781255586.html
379.00,华为,豫泊德仁数码专营店,//item.jd.com/31211872561.html
378.00,智能,妙妙衣心运动专营店,//item.jd.com/52398868874.html
368.00,DMDG 心电图血压智能,瑞可视京东专营店,//item.jd.com/37198441235.html
368.00,呈采 彩屏智能,米斯特昭许数码专营店,//item.jd.com/56500681260.html
468.00,fitup 【疾病预防】智能心电图,迦美智能设备专营店,//item.jd.com/47791987082.html
189.90,小米（MI） 【小米授权旗舰店】小米,岸越数码旗舰店,//item.jd.com/33522347452.html
368.00,【心率检测☆血压心电图监测】VOSSTR智能,格力威数码专营店,//item.jd.com/25520886740.html
142.00,【京东品质保障】vivo X27 Pro iQOO Z3 S1 3 Y97智能,先乐运动专营店,//item.jd.com/55084115998.html
363.02,优摩智能,择行运动专营店,//item.jd.com/56470334243.html
15.80,小米,大志数码专营店,//item.jd.com/29638073932.html
399.00,纽曼（Newmine） 血压心率智能,子越影音娱乐专营店,//item.jd.com/30578584239.html
19.00,华米动青春版硅胶手表带amazfit智能运动,零零七数码专营店,//item.jd.com/54560102312.html
18.00,鑫喆 华为智能,麟龙数码专营店,//item.jd.com/40061738826.html
189.00,华为（HUAWEI） 荣耀,疆界数码旗舰店,//item.jd.com/51698309760.html
179.00,小米（MI） ,天泰数码专营店,//item.jd.com/50206040600.html
178.00,汇茗品 智能,诚翔通智能设备专营店,//item.jd.com/25124699700.html
179.00,【高清彩屏一键通话】智能,汇茗品官方旗舰店,//item.jd.com/49412506621.html
55.00,电子手表男女学生多功能智能,叶天户外专营店,//item.jd.com/48085685293.html
85.00,【免修换新】智能,诚翔通智能设备专营店,//item.jd.com/46554853684.html
68.00,【精钢耐磨】华为b5,梓豪数码专营店,//item.jd.com/31473602270.html
339.00,小米（MI） 小米,邑喧影音娱乐专营店,//item.jd.com/53396470734.html
16.90,OUMEI 小米,天聚数码专营店,//item.jd.com/12337512614.html
349.00,祥霆 儿童电话手表男孩女孩触摸屏4G全网通智能拍照蓝牙防水腕带手机插卡GPS多重定位学生运动防丢,涵一数码专营店,//item.jd.com/46675522956.html
339.00,真匠 儿童电话GPS定位器防走失老人跟踪器防水学生智能,真匠数码旗舰店,//item.jd.com/19196640691.html
339.00,海天（HaiTian） 智能,海天手机配件官方旗舰店,//item.jd.com/55375774703.html
349.00,小米（MI） 米兔儿童电话手表3学生运动,卓曼有品旗舰店,//item.jd.com/36950419335.html
338.00,现代演绎 智能手表男老人电话手表健康运动心率血压老人电话定位,现代演绎旗舰店,//item.jd.com/44095803219.html
169.00,小米小寻儿童手表 女孩男孩智能电话手表手机通话GPS 定位手表防水防丢学生运动,明猩智能旗舰店,//item.jd.com/14542904554.html
139.00,埃微（iwown）i6HRC 心率,埃微京东自营旗舰店,//item.jd.com/7343343.html
169.00,隐元 多功能彩屏防水运动分离式可通话手腕智能,隐元旗舰店,//item.jd.com/39742017842.html
169.00,华为（HUAWEI） 华为荣耀,荣耀进多专卖店,//item.jd.com/55020677015.html
368.00,测血压的手表彩屏运动智能,北屿户外专营店,//item.jd.com/50722547839.html
368.00,酷众 彩屏智能,酷众官方旗舰店,//item.jd.com/55568496808.html
168.97,多功能智能手表女中学生黑科技运动电子表男儿童电话手表防水,罗风运动户外专营店,//item.jd.com/53623970547.html
198.00,SNOOPY 史努比儿童智能手表电话男女孩小学生防丢定位手表触摸屏可插卡,米葩钟表专营店,//item.jd.com/19757773640.html
9.90,鑫喆 华为B3,鑫喆旗舰店,//item.jd.com/43657754673.html
198.00, 智能,火星人智能手表专营店,//item.jd.com/21746501532.html
138.00,圣斯登 智能手表男 运动,友魄手表专营店,//item.jd.com/29660148479.html
298.00,迪士尼（Disney） 智能,迪士尼（Disney）智能手表京东自营专区,//item.jd.com/100002946126.html
29.00,华为B3,进多数码专营店,//item.jd.com/28280858742.html
159.00,【一键接打电话】智能,诚翔通数码专营店,//item.jd.com/10620410916.html
429.00,叉旗 商务智能,叉旗数码专营店,//item.jd.com/28335039354.html
329.00,小米（MI） 米兔智能儿童电话手表2 女孩男孩学生手表 手机4g通话 拍照GPS定位防水防丢,芸铭手机配件专营店,//item.jd.com/55748791479.html
328.00,卓意 智能电话手表男女儿童学生成人插卡,卓意旗舰店,//item.jd.com/11049338566.html
358.00,【全屏触控】彩屏智能,余乐户外专营店,//item.jd.com/55876387452.html
310.00,智能,华缘数码专营店,//item.jd.com/45328649802.html
313.00,MIFENG 智能手表电话儿童成人手表手机学生定位 拍照插卡通话防水触摸屏 运动,魏先生数码专营店,//item.jd.com/32248714254.html
45.00,米布斯（mijobs） 华为荣耀,米布斯智能设备旗舰店,//item.jd.com/26745799249.html
149.00,盛狼（SHENGLANG） 智能运动,盛狼数码旗舰店,//item.jd.com/44183980276.html
309.00,智能,凤传佳讯数码专营店,//item.jd.com/43621310513.html
159.00,小米（MI） 小米,雯玲影音专营店,//item.jd.com/51654233099.html
308.00,KSUN 智能,步讯京东自营旗舰店,//item.jd.com/100004222999.html
328.00,米蛙（Miwa） 智能运动,MiWa数码旗舰店,//item.jd.com/51508412218.html
2568.00,杨氏六喜 智能,杨氏六喜数码旗舰店,//item.jd.com/51062005978.html
158.00,JJJMJ 智能运动,小闲余智能设备专营店,//item.jd.com/55102645893.html
17.90,华为荣耀,进多数码专营店,//item.jd.com/27637849398.html
39.00,比电（BIIDI） 智能,比电网络产品旗舰店,//item.jd.com/51433736327.html
63.76,林小宅同款手表女学生韩版简约潮流ulzzang原宿风初中生电子表ins 全白带(表盒+UL,叶天户外专营店,//item.jd.com/47700707183.html
16.90,阿奇猫 小米,屹林智能专营店,//item.jd.com/52053534916.html
309.00,华为荣耀,卢米珈数码专营店,//item.jd.com/53327672446.html
299.00,【一键接打电话】智能,诚翔通数码专营店,//item.jd.com/28147243726.html
159.00,【全屏触摸带支付】智能,诚翔通数码专营店,//item.jd.com/53440425946.html
328.00,【一键通话听歌+进水包换】全触智能,诚翔通智能设备专营店,//item.jd.com/55118020540.html
1699.00,康普奇（Compucci） 彩屏智能,康普奇旗舰店,//item.jd.com/54294092685.html
299.00,华为（HUAWEI） 荣耀,爱果数码专营店,//item.jd.com/56326026716.html
42.00,米布斯（mijobs） 适用华为运动,米布斯智能设备旗舰店,//item.jd.com/28264888127.html
39.00,比电（BIIDI） 智能,比电网络产品旗舰店,//item.jd.com/50771255653.html
299.00,VOSSTR 智能,沃仕途智能手表专营店,//item.jd.com/43819669626.html
399.00,思邻 圆形彩色触屏商务风智能手表运动男女心率血压监测蓝牙智能,智库智能设备专营店,//item.jd.com/53383983758.html
309.00,小米 ,闪搜数码旗舰店,//item.jd.com/50679544363.html
299.00,VOSSTR 心率智能,格力威数码专营店,//item.jd.com/48284407168.html
299.00,乐心（HIIN）智能手表测心率血压血氧挂断电话闹钟记步潮男中学生表韩版智能,HIIN乐心旗舰店,//item.jd.com/26146759467.html
299.00,希比希 儿童智能电话手表学生可爱防水多功能定位跟踪手机男孩女孩拍照触摸屏插卡小寻天才通话,微盈亮数码专营店,//item.jd.com/32006693191.html
299.00,彩屏运动智能,MAFAM官方旗舰店,//item.jd.com/42632463435.html
299.00,CarePro 智能,火星人智能手表专营店,//item.jd.com/15305026005.html
298.00,NEWSHION 大屏圆形屏全触摸智能,新时尚智能设备专营店,//item.jd.com/37089349877.html
298.00,隐元 2019新款大屏彩屏智能,隐元旗舰店,//item.jd.com/47269381339.html
298.00,索弘 智能,酷联数码专营店,//item.jd.com/45021687793.html
298.00,VOSSTR 女性智能,利和成智能手表专营店,//item.jd.com/41642902809.html
25.00,炫戴（XUANDAI） 适用小米,腾飞哥特数码专营店,//item.jd.com/39044232119.html
298.00,VOSSTR 时尚女性智能,沃仕途数码专营店,//item.jd.com/36952111044.html
368.00,福沙娃 彩屏时尚女性智能,智汇龙智能手表专营店,//item.jd.com/16068868017.html
298.00,DMDG 智能运动,大白熊专营店,//item.jd.com/34613881322.html
149.00,纽曼（Newmine） EX16蓝牙智能,子越数码专营店,//item.jd.com/27071027145.html
298.00,心率血压,新起点数码专营店,//item.jd.com/45716501510.html
298.00,lengiang 运动,lengiang旗舰店,//item.jd.com/52835211593.html
368.00,VOSSTR 智能,一成智能手表专营店,//item.jd.com/41160090224.html
298.00,MIFENG 智能手表电话手表成人儿童手表学生定位手表拍照插卡通话防水触摸屏运动,MIFENG官方旗舰店,//item.jd.com/21161801011.html
298.00,智能,知吾数码专营店,//item.jd.com/23721972435.html
298.00,酷众 智能,酷众官方旗舰店,//item.jd.com/28235655488.html
298.00,VOSSTR智能,格力威数码专营店,//item.jd.com/10866684160.html
23.00,华为（HUAWEI） 荣耀4,华为初之心专卖店,//item.jd.com/52808644919.html
298.00,VOSSTR B5智能通话,沃仕途数码专营店,//item.jd.com/37264890685.html
498.00,CarePro 智能手表男女成人运动,火星人智能手表专营店,//item.jd.com/10955010418.html
297.00,AMAZFIT 智能运动米动,元朗智能专营店,//item.jd.com/16921543692.html
99.00,乐心（lifesense） 乐心,乐心智能旗舰店,//item.jd.com/11943161841.html
99.00,乐心（HIIN）智能,HIIN乐心旗舰店,//item.jd.com/55585041400.html
99.00,Wtitech M3plus健身运动智能,Wtitech智能穿戴旗舰店,//item.jd.com/55432956626.html
399.00,VOSSTR 智能,利和成智能手表专营店,//item.jd.com/36943418755.html
99.00,华为（HUAWEI） ,丰弘数码专营店,//item.jd.com/41407530726.html
99.00,荣耀（HONOR） 荣耀华为蓝牙畅玩,华融数码专营店,//item.jd.com/56622342483.html
128.00,蓝谛 彩屏时尚小巧智能运动,蓝谛数码官方旗舰店,//item.jd.com/53203729981.html
155.00,【3D动态彩屏】智能,汇茗品官方旗舰店,//item.jd.com/54094326626.html
299.00,YEMEKE 儿童智能手表智能,雯玲影音专营店,//item.jd.com/35774697484.html
299.00,【一键接打电话】智能,汇茗品官方旗舰店,//item.jd.com/49411865172.html
288.80,智能心电图,惠奇莱数码专营店,//item.jd.com/18727614344.html
298.00,VOSSTR 智能,利和成智能手表专营店,//item.jd.com/43704138964.html
299.00,纽曼（Newmine） 智能,子越数码专营店,//item.jd.com/27070552520.html
298.00,VOSSTR 智能,利和成智能手表专营店,//item.jd.com/41065321253.html
148.00,思邻 彩屏智能,智库智能设备专营店,//item.jd.com/40921261367.html
98.00,华为（HUAWEI） 荣耀,彪牌手机配件专营店,//item.jd.com/32522430964.html
15.90,魅英（MEIYING） 适用于华为荣耀,魅英旗舰店,//item.jd.com/47850603465.html
95.00,【三年质保】智能,诚翔通智能设备专营店,//item.jd.com/26362244388.html
99.00,半兽人 智能运动,万好智能穿戴专营店,//item.jd.com/28974520237.html
280.00,隐元 运动,隐元旗舰店,//item.jd.com/39744620333.html
280.00,运动智能,宜男花户外专营店,//item.jd.com/46945114767.html
279.00,荣耀 ,华信富手机配件专营店,//item.jd.com/55863097399.html
279.00,amazfit 华米米动智能运动小米,创趣智能数码专营店,//item.jd.com/41037547221.html
289.00,送男友情人节生日乐心（HIIN）智能手表心率血压监测来电提醒睡眠监测计步男女运动,HIIN乐心旗舰店,//item.jd.com/43755779516.html
299.00,乐心（HIIN） 智能手表 心率血压检测 黑科技多功能户外跑步运动,金久晖手表专营店,//item.jd.com/26147554203.html
279.00,360 儿童电话手表SE3/SE3plus巴迪龙智能GPS定位小学生防丢防水,酷信智能旗舰店,//item.jd.com/13511737944.html
278.00,运动,宾艾尼旗舰店,//item.jd.com/40316363923.html
278.00,手机呼吸灯智能,联浦官方旗舰店,//item.jd.com/53801440439.html
149.00,Yolanda 智能运动,Yolanda旗舰店,//item.jd.com/54368903634.html
138.00, 彩屏智能运动健身男女血压心率睡眠监测防水计步手表oppo荣耀vivo小米魅族苹果通用 科技黑,亿讯数码专营店,//item.jd.com/31599827927.html
69.00,半兽人 防水智能,万好智能穿戴专营店,//item.jd.com/29045564182.html
138.00,智美德科技（DFYOU） 儿童电话手表小学生智能触屏,民瑞数码专营店,//item.jd.com/29579196858.html
148.00,测血压的手表智能,北屿户外专营店,//item.jd.com/50722507715.html
298.00,【免提通话+语音拨号】智能,汇茗品官方旗舰店,//item.jd.com/53708058254.html
129.00,华为（HUAWEI） 华为,莫问数码专营店,//item.jd.com/55774402952.html
261.00,H02新款时尚智能运动,宏创体育用品专营店,//item.jd.com/53206081970.html
139.00,【高清彩屏+金属表带】智能,彬格官方旗舰店,//item.jd.com/42445569715.html
29.00,华为B3,宾视数码专营店,//item.jd.com/28280743477.html
15.90,七佳数码 适用乐心,七佳数码专营店,//item.jd.com/44686660636.html
300.00,时诺刻智能手表新潮运动计步推送信息简约大屏运动智能,宜杰户外专营店,//item.jd.com/52420475885.html
89.00,男智能,诚翔通智能设备专营店,//item.jd.com/27255322343.html
275.00,【心电图监测+心率报警】心电图,彬格官方旗舰店,//item.jd.com/42432623844.html
38.00,穆奇 智能血压,穆奇数码旗舰店,//item.jd.com/57245935871.html
265.00,lcsoa 智能,lcsoa旗舰店,//item.jd.com/56013287064.html
270.00,女计步器心率运动手坏通用苹果多功能智能手表男通用计步心律检测兼容oppo华为米 中红,范斯登户外专营店,//item.jd.com/47968426180.html
474.00,智能,顺圣利运动拼购专营店,//item.jd.com/54198153003.html
269.00,高驰咕咚运动,蒙迪口运动专营店,//item.jd.com/55242396390.html
289.00,户外运动智能,朵之迅户外专营店,//item.jd.com/53931343801.html
199.00,智能运动,柏翼达钟表拼购专营店,//item.jd.com/42169349347.html
1980.00,杨氏六喜 智能,杨氏六喜数码旗舰店,//item.jd.com/46189681398.html
138.00,卓意 儿童智能手表电话手机成人中学生男女孩插卡蓝牙触屏通话信息拍照音乐QQ微信上网腕表,卓意旗舰店,//item.jd.com/12050034890.html
279.00,乐心（HIIN） 智能,金久晖手表专营店,//item.jd.com/46077320713.html
259.00,华为原装运动,华为进多专卖店,//item.jd.com/51952193990.html
259.00,华为（HUAWEI） 荣耀,爱果数码专营店,//item.jd.com/52681292672.html
129.00,【咨询领劵】华为,秒通数码专营店,//item.jd.com/55038040674.html
258.00,VOSSTR 智能血压,沃仕途智能手表专营店,//item.jd.com/25995551050.html
258.00,YEMEKE 初中学生智能电话手表儿童防水语音对讲青少年手机成人男女通用华为OPPO苹果,喧霆影音娱乐专营店,//item.jd.com/33225985915.html
268.00,多功能测量血压仪手表智能测量运动能测健康监测心率防水老年人老人量血压,悠品优运动户外专营店,//item.jd.com/49658165948.html
288.00,思邻 血压心率蓝牙通话二合一彩屏智能,智库智能设备专营店,//item.jd.com/34561769602.html
129.00,华为（HUAWEI） 华为荣耀,屹林宏业数码专营店,//item.jd.com/12921317474.html
119.00,华为4e/3e,梓豪数码专营店,//item.jd.com/55078829889.html
258.00,DMDG 智能运动,瑞可视京东专营店,//item.jd.com/35864348823.html
19.80,勤大（QIND） 小米,勤大数码旗舰店,//item.jd.com/56657680695.html
135.00,【高清彩屏+送礼】智能,汇茗品官方旗舰店,//item.jd.com/49412690092.html
138.00,纽曼（Newmine） 彩屏,子越数码专营店,//item.jd.com/36495922895.html
129.00,华为（HUAWEI） ,坤蓬数码专营店,//item.jd.com/56501410822.html
19.90,魅英（MEIYING） 适用华为A2,魅英旗舰店,//item.jd.com/47703990703.html
129.00,盛狼（SHENGLANG） 大屏智能运动,盛狼数码旗舰店,//item.jd.com/50536543179.html
258.00,能接打电话的智能手表儿童青少年学生智定位oppo华为多功男孩女孩通用,采趣户外专营店,//item.jd.com/54499471787.html
388.00,AMAZFIT 华米AMAZFIT米动,邑喧数码专营店,//item.jd.com/56668290836.html
249.00,【全金属彩色圆屏】智能,诚翔通数码专营店,//item.jd.com/26405214135.html
48.00,华为b5,梓豪数码专营店,//item.jd.com/51555840643.html
388.00,AMAZFIT Amazfit 米动,邑喧数码专营店,//item.jd.com/56662889428.html
269.00,盛狼（SHENGLANG） 智能运动,盛狼数码旗舰店,//item.jd.com/52515181906.html
239.00,爱多（IDALL） 智能,IDALL旗舰店,//item.jd.com/32205234169.html
239.00,小米（MI）儿童电话手表2/2C 学生运动,骐子达数码配件专营店,//item.jd.com/53218403093.html
239.00,Wtitech 智能,Wtitech智能穿戴旗舰店,//item.jd.com/10787943240.html
298.00,VOSSTR VOSSTR 时尚女性智能手表 心率血压血氧防水智能,格力威数码专营店,//item.jd.com/36952532926.html
238.00,乐心（HIIN） 彩屏智能,金久晖手表专营店,//item.jd.com/29637104260.html
238.00,真匠 智能运动,真匠数码旗舰店,//item.jd.com/27831286729.html
238.90,lengiang 华为智能,lengiang旗舰店,//item.jd.com/31245284801.html
238.00,Wtitech 健身运动男士智能,Wtitech智能穿戴旗舰店,//item.jd.com/52193567194.html
238.00,CarePro 智能,火星人智能手表专营店,//item.jd.com/32854826267.html
119.00,华为（HUAWEI） 荣耀,金米数码专营店,//item.jd.com/56625323353.html
119.00,彬格 ,彬格官方旗舰店,//item.jd.com/42373649788.html
119.00,华为（HUAWEI） 荣耀A2  智能运动,佳恒天成数码专营店,//item.jd.com/13232341007.html
236.30,智能,华缘数码专营店,//item.jd.com/55604399081.html
118.00,卓意 儿童电话手表手机小天才小学生初中生男女孩运动智能,卓意旗舰店,//item.jd.com/39571156223.html
79.00,圣斯登 电子表运动智能多功能青少年,友魄手表专营店,//item.jd.com/29088557532.html
258.00,半兽人 4G移动联通智能老人电话手表手机插卡语音通话GPS定位健康监测心率血压运动计步器腕表运功,万好智能穿戴专营店,//item.jd.com/42903516223.html
516.00,新款智能,YTQAFF拼购店,//item.jd.com/37682115096.html
235.00,【自定义表盘】智能,诚翔通智能设备专营店,//item.jd.com/31107753764.html
229.00,纽曼（Newmine）KW16 智能运动,纽曼智能京东自营旗舰店,//item.jd.com/100002583858.html
229.00,华为 荣耀,麦果数码专营店,//item.jd.com/54745850118.html
279.00,比电（BIIDI） 运动智能,比电网络产品旗舰店,//item.jd.com/51086982187.html
79.00,小米（MI） 【速发】小米,明猩智能旗舰店,//item.jd.com/21748345912.html
318.00,爱多（IDALL） 智能血压,IDALL旗舰店,//item.jd.com/41453801854.html
229.00,小米（MI） 小米,芸铭手机配件专营店,//item.jd.com/55712384274.html
228.00,米蛙（Miwa） AI智老人电话手表定位测心率血压GPS老年防走失走丢通话防水智能,MiWa数码旗舰店,//item.jd.com/49326591680.html
58.00,PNZ 智能,PNZ旗舰店,//item.jd.com/25660598784.html
239.00,纽曼 蓝牙智能,纽曼音频旗舰店,//item.jd.com/28268240567.html
15.80,荣耀 （HONOR）,诺信达数码专营店,//item.jd.com/52770707051.html
228.00,彬格 【高清彩屏+金属表带】智能,诚翔通数码专营店,//item.jd.com/20116093419.html
219.00,欧易（OE）智能运动,欧易钟表专营店,//item.jd.com/14740343822.html
299.00,MAXTOP 商务智能手表女测心率血压睡眠蓝牙微信消息提示运动计步健身防水,MAXTOP官方旗舰店,//item.jd.com/45040867779.html
109.00,华为（HUAWEI） ,华为友信猫专营店,//item.jd.com/44159115088.html
109.00,华为荣耀畅玩智能,进多数码专营店,//item.jd.com/21229899426.html
218.00,BIM 智能,BIM智能手表旗舰店,//item.jd.com/11804615659.html
225.00,【全面屏大彩屏】智能,彬格官方旗舰店,//item.jd.com/42445587896.html
229.00,小米（MI） 小米,迈微影音娱乐旗舰店,//item.jd.com/56005369106.html
108.00,乐心（HIIN） 智能,金久晖手表专营店,//item.jd.com/54840000686.html
236.00,VOSSTR VOSSTR 女性时尚智能,格力威数码专营店,//item.jd.com/35392625206.html
148.00,思邻 心率血压彩屏智能,智库智能设备专营店,//item.jd.com/20472795114.html
1510.00,伯曼森 智能,伯曼森官方旗舰店,//item.jd.com/56791352715.html
129.00,华为（HUAWEI） 3E跑步精灵智能,华为果珈专卖店,//item.jd.com/48152798245.html
219.00,5 陨石黑 智能运动 幻彩屏触控 表盘市场 睡眠、血氧检测 实时心率 50米防水+泳姿识别 【新品上市】,乐奇数码专营店,//item.jd.com/56666909370.html
210.00,智能,华缘数码专营店,//item.jd.com/55632795112.html
16.80,炫戴（XUANDAI） 适用小米,腾飞哥特数码专营店,//item.jd.com/53612229817.html
211.00,老人定位手表电话gps防丢失,贵丰运动户外专营店,//item.jd.com/56098996437.html
219.00,圆屏智能,汇茗品官方旗舰店,//item.jd.com/53940428719.html
210.00,智能,乾辰户外专营店,//item.jd.com/46950771235.html
35.00,华为（HUAWEI） 华为原装荣耀,港讯智能专营店,//item.jd.com/43394469541.html
259.00,比电（BIIDI） 蓝牙,比电网络产品旗舰店,//item.jd.com/47932809986.html
209.00,拉卡拉（LAKALA） 智能,拉卡拉数码官方旗舰店,//item.jd.com/44207180439.html
99.00,华为（HUAWEI） 华为B5智能,菲奥娜数码专营店,//item.jd.com/42039946854.html
218.00,彩屏智能,宇德运动专营店,//item.jd.com/51458293335.html
119.00,思邻 彩屏心率血压智能,智库智能设备专营店,//item.jd.com/13765301115.html
232.00,十一出游必备可以测量血压的,贸琪（新余）运动专营店,//item.jd.com/52420060557.html
207.00,三达（SANDA）品牌手表智能运动,钧煌悦运动户外专营店,//item.jd.com/54256742789.html
2235.00,ZPPSN （杰璞斯）心电图智能,ZPPSN官方旗舰店,//item.jd.com/48919883559.html
199.00,NEWSHION 智能,新时尚智能设备专营店,//item.jd.com/47783326553.html
99.99,全颂 心率血压智能,全颂官方旗舰店,//item.jd.com/25956219433.html
199.00,米友 E18 智能彩屏运动,双闻数码专营店,//item.jd.com/29083193776.html
199.00,纽曼M3彩屏智能,萍泽数码专营店,//item.jd.com/47960604877.html
189.00,华为（HUAWEI） 荣耀,华为进多专卖店,//item.jd.com/53456879333.html
199.00,乐心（HIIN） 智能,金久晖手表专营店,//item.jd.com/21036670996.html
199.00,乐心（HIIN） 智能,金久晖手表专营店,//item.jd.com/41421161802.html
9.80,小米,华缘数码专营店,//item.jd.com/51321969834.html
199.00,VOSSTR 智能,沃仕途数码专营店,//item.jd.com/28421514875.html
299.00,纽曼（Newmine） EX18 蓝牙智能,子越数码专营店,//item.jd.com/34594494537.html
199.00,乐心（HIIN）智能,HIIN乐心旗舰店,//item.jd.com/41421798919.html
219.00,华为（HUAWEI） 荣耀,华为朋友专卖店,//item.jd.com/54218195818.html
99.00,荣耀,华为进多专卖店,//item.jd.com/51900045404.html
